run_accession	sample_accession	sample_title	sample_alias	scientific_name	cultivar	variety	ecotype	strain	country	instrument_platform	library_layout	base_count
SRR12575984	SAMN15951688	Plant sample from Oryza sativa	Inbred-F2-67	Oryza sativa	Inbred-F2-67				China: Hunan	ILLUMINA	SINGLE	94973875
SRR12575985	SAMN15951687	Plant sample from Oryza sativa	Inbred-F2-66	Oryza sativa	Inbred-F2-66				China: Hunan	ILLUMINA	SINGLE	81497375
SRR12575989	SAMN15951684	Plant sample from Oryza sativa	Inbred-F2-58	Oryza sativa	Inbred-F2-58				China: Hunan	ILLUMINA	SINGLE	26285625
SRR12575999	SAMN15951678	Plant sample from Oryza sativa	Inbred-F2-50	Oryza sativa	Inbred-F2-50				China: Hunan	ILLUMINA	SINGLE	32494750
SRR12576002	SAMN15951873	Plant sample from Oryza sativa	Inbred-F2-610	Oryza sativa	Inbred-F2-610				China: Hunan	ILLUMINA	SINGLE	1164450
SRR12576004	SAMN15951871	Plant sample from Oryza sativa	Inbred-F2-606	Oryza sativa	Inbred-F2-606				China: Hunan	ILLUMINA	SINGLE	36094750
SRR12576007	SAMN15951868	Plant sample from Oryza sativa	Inbred-F2-597	Oryza sativa	Inbred-F2-597				China: Hunan	ILLUMINA	SINGLE	71610375
SRR12576010	SAMN15951757	Plant sample from Oryza sativa	Inbred-F2-285	Oryza sativa	Inbred-F2-285				China: Hunan	ILLUMINA	SINGLE	26240625
SRR12576012	SAMN15951666	Plant sample from Oryza sativa	Inbred-F2-3	Oryza sativa	Inbred-F2-3				China: Hunan	ILLUMINA	SINGLE	5528850
SRR12576013	SAMN15951657	Plant sample from Oryza sativa	P-RH78-2	Oryza sativa	P-RH78-2				China: Hunan	ILLUMINA	SINGLE	2968769250
SRR12643977	SAMN16115968	Taichung Native 1 (TN1) rice genome assembly	Taichung Native 1 (TN1) rice genome	Oryza sativa	Taichung Native 1 (TN1)					PACBIO_SMRT	SINGLE	3724323708
SRR12643980	SAMN16115968	Taichung Native 1 (TN1) rice genome assembly	Taichung Native 1 (TN1) rice genome	Oryza sativa	Taichung Native 1 (TN1)					ILLUMINA	PAIRED	1889249002
SRR12643993	SAMN16115968	Taichung Native 1 (TN1) rice genome assembly	Taichung Native 1 (TN1) rice genome	Oryza sativa	Taichung Native 1 (TN1)					PACBIO_SMRT	SINGLE	2836959459
SRR1269686	SAMN02743536	Plant sample from Oryza sativa	X9	Oryza sativa	X9				missing	ILLUMINA	PAIRED	3765241600
SRR12701903	SAMN16203617	Plant sample from Oryza sativa	RWG-396	Oryza sativa			indica		South Korea	ILLUMINA	PAIRED	7759985734
SRR12701905	SAMN16203615	Plant sample from Oryza sativa	RWG-394	Oryza sativa			indica		South Korea	ILLUMINA	PAIRED	7457214426
SRR12701906	SAMN16203614	Plant sample from Oryza sativa	RWG-393	Oryza sativa			indica		South Korea	ILLUMINA	PAIRED	9242677988
SRR12701914	SAMN16203607	Plant sample from Oryza sativa	RWG-386	Oryza sativa			indica		South Korea	ILLUMINA	PAIRED	9229807956
SRR12701918	SAMN16203603	Plant sample from Oryza sativa	RWG-382	Oryza sativa			Temperate japonica		Japan	ILLUMINA	PAIRED	7795439930
SRR12701923	SAMN16203599	Plant sample from Oryza sativa	RWG-378	Oryza sativa			Temperate japonica		South Korea	ILLUMINA	PAIRED	6997289566
SRR12701932	SAMN16203590	Plant sample from Oryza sativa	RWG-369	Oryza sativa			Temperate japonica		South Korea	ILLUMINA	PAIRED	7791442960
SRR12701939	SAMN16203584	Plant sample from Oryza sativa	RWG-363	Oryza sativa			Temperate japonica		South Korea	ILLUMINA	PAIRED	7390264650
SRR12701943	SAMN16203580	Plant sample from Oryza sativa	RWG-359	Oryza sativa			Temperate japonica		South Korea	ILLUMINA	PAIRED	6731296120
SRR12701951	SAMN16203573	Plant sample from Oryza sativa	RWG-352	Oryza sativa			Temperate japonica		South Korea	ILLUMINA	PAIRED	10154491488
SRR12701959	SAMN16203566	Plant sample from Oryza sativa	RWG-345	Oryza sativa			Temperate japonica		South Korea	ILLUMINA	PAIRED	6864011228
SRR12701973	SAMN16203553	Plant sample from Oryza sativa	RWG-332	Oryza sativa			indica		South Korea	ILLUMINA	PAIRED	8058893858
SRR12701982	SAMN16203545	Plant sample from Oryza sativa	RWG-324	Oryza sativa			Temperate japonica		South Korea	ILLUMINA	PAIRED	8489458882
SRR12701989	SAMN16203712	Plant sample from Oryza sativa	DNA-A4	Oryza sativa			indica		missing	ILLUMINA	PAIRED	47146598630
SRR12701992	SAMN16203539	Plant sample from Oryza sativa	RWG-318	Oryza sativa			Temperate japonica		South Korea	ILLUMINA	PAIRED	18269539528
SRR12702056	SAMN16203651	Plant sample from Oryza sativa	RWG-430	Oryza sativa			Temperate japonica		missing	ILLUMINA	PAIRED	7975508638
SRR12702059	SAMN16203649	Plant sample from Oryza sativa	RWG-428	Oryza sativa			Temperate japonica		missing	ILLUMINA	PAIRED	7252585870
SRR12702061	SAMN16203647	Plant sample from Oryza sativa	RWG-426	Oryza sativa			indica		missing	ILLUMINA	PAIRED	6944375240
SRR12702062	SAMN16203646	Plant sample from Oryza sativa	RWG-425	Oryza sativa			Temperate japonica		missing	ILLUMINA	PAIRED	6849988160
SRR12702065	SAMN16203643	Plant sample from Oryza sativa	RWG-422	Oryza sativa			Temperate japonica		South Korea	ILLUMINA	PAIRED	8901161590
SRR12702074	SAMN16203635	Plant sample from Oryza sativa	RWG-414	Oryza sativa			Temperate japonica		Japan	ILLUMINA	PAIRED	7411420656
SRR12702089	SAMN16203621	Plant sample from Oryza sativa	RWG-400	Oryza sativa			indica		South Korea	ILLUMINA	PAIRED	8536846306
SRR12771855	SAMN15829688	Plant sample from Oryza sativa	261	Oryza sativa	261				China: Hunan	ILLUMINA	SINGLE	171813140
SRR12771882	SAMN15829662	Plant sample from Oryza sativa	157	Oryza sativa	157				China: Hunan	ILLUMINA	SINGLE	27511771
SRR12771887	SAMN15829657	Plant sample from Oryza sativa	146	Oryza sativa	146				China: Hunan	ILLUMINA	SINGLE	114328361
SRR12771889	SAMN15829655	Plant sample from Oryza sativa	137	Oryza sativa	137				China: Hunan	ILLUMINA	SINGLE	34151750
SRR12771894	SAMN15829650	Plant sample from Oryza sativa	119	Oryza sativa	119				China: Hunan	ILLUMINA	SINGLE	3864600
SRR12771896	SAMN15829648	Plant sample from Oryza sativa	114	Oryza sativa	114				China: Hunan	ILLUMINA	SINGLE	41013000
SRR12771901	SAMN15829643	Plant sample from Oryza sativa	95	Oryza sativa	95				China: Hunan	ILLUMINA	SINGLE	46830250
SRR12771905	SAMN15829640	Plant sample from Oryza sativa	91	Oryza sativa	91				China: Hunan	ILLUMINA	SINGLE	19894660
SRR12771910	SAMN15829634	Plant sample from Oryza sativa	66	Oryza sativa	66				China: Hunan	ILLUMINA	SINGLE	81497500
SRR12771913	SAMN15829631	Plant sample from Oryza sativa	58	Oryza sativa	58				China: Hunan	ILLUMINA	SINGLE	26285750
SRR12771928	SAMN15829762	Plant sample from Oryza sativa	615	Oryza sativa	615				China: Hunan	ILLUMINA	SINGLE	7845450
SRR12771929	SAMN15829761	Plant sample from Oryza sativa	614	Oryza sativa	614				China: Hunan	ILLUMINA	SINGLE	23955625
SRR12771930	SAMN15829760	Plant sample from Oryza sativa	612	Oryza sativa	612				China: Hunan	ILLUMINA	SINGLE	41238875
SRR12771939	SAMN15829752	Plant sample from Oryza sativa	567	Oryza sativa	567				China: Hunan	ILLUMINA	SINGLE	29565745
SRR12771940	SAMN15829751	Plant sample from Oryza sativa	566	Oryza sativa	566				China: Hunan	ILLUMINA	SINGLE	131557625
SRR12771942	SAMN15829749	Plant sample from Oryza sativa	560	Oryza sativa	560				China: Hunan	ILLUMINA	SINGLE	44254122
SRR12771950	SAMN15829742	Plant sample from Oryza sativa	538	Oryza sativa	538				China: Hunan	ILLUMINA	SINGLE	40512375
SRR12771963	SAMN15829730	Plant sample from Oryza sativa	464	Oryza sativa	464				China: Hunan	ILLUMINA	SINGLE	20163638
SRR12771966	SAMN15829727	Plant sample from Oryza sativa	441	Oryza sativa	441				China: Hunan	ILLUMINA	SINGLE	140786625
SRR12771973	SAMN15829721	Plant sample from Oryza sativa	405	Oryza sativa	405				China: Hunan	ILLUMINA	SINGLE	85526500
SRR12771977	SAMN15829717	Plant sample from Oryza sativa	392	Oryza sativa	392				China: Hunan	ILLUMINA	SINGLE	22347119
SRR12771980	SAMN15829714	Plant sample from Oryza sativa	380	Oryza sativa	380				China: Hunan	ILLUMINA	SINGLE	112273620
SRR12777939	SAMN16288134	Plant leaf sample from Oryza sativa	ADT43	Oryza sativa	ADT43				India	ILLUMINA	PAIRED	20347498312
SRR12998567	SAMN16686048	Plant sample from Oryza sativa	T-pool	Oryza sativa	Gao		Paddyfield		China:Nanning	ILLUMINA	PAIRED	26010226929
SRR12998569	SAMN16686046	Plant sample from Oryza sativa	Huanghuazhan	Oryza sativa	V1		Paddyfield		China:Nanning	ILLUMINA	PAIRED	16767887218
SRR13014064	SAMN16685959	Plant sample from Oryza sativa	GMS097	Oryza sativa	HOHAI				Japan	ILLUMINA	PAIRED	1290045900
SRR13014066	SAMN16685957	Plant sample from Oryza sativa	GMS095	Oryza sativa	MIZUKAGAMI				Japan	ILLUMINA	PAIRED	1479981300
SRR13014068	SAMN16685955	Plant sample from Oryza sativa	GMS093	Oryza sativa	YUKISAYAKA				Japan	ILLUMINA	PAIRED	1436957400
SRR13014069	SAMN16685954	Plant sample from Oryza sativa	GMS092	Oryza sativa	SAINOKIZUNA				Japan	ILLUMINA	PAIRED	1564225500
SRR13014075	SAMN16685949	Plant sample from Oryza sativa	GMS087	Oryza sativa	TSUYAHIME				Japan	ILLUMINA	PAIRED	1357941900
SRR13014082	SAMN16685871	Plant sample from Oryza sativa	GMS009	Oryza sativa	AKAGE_5				Japan	ILLUMINA	PAIRED	1892842800
SRR13014085	SAMN16685940	Plant sample from Oryza sativa	GMS078	Oryza sativa	NASUHIKARI				Japan	ILLUMINA	PAIRED	1409979300
SRR13014086	SAMN16685939	Plant sample from Oryza sativa	GMS077	Oryza sativa	KINUMUSUME				Japan	ILLUMINA	PAIRED	1173910800
SRR13014087	SAMN16685938	Plant sample from Oryza sativa	GMS076	Oryza sativa	IKUHIKARI				Japan	ILLUMINA	PAIRED	1218143400
SRR13014088	SAMN16685937	Plant sample from Oryza sativa	GMS075	Oryza sativa	FUKKURINKO				Japan	ILLUMINA	PAIRED	1233082500
SRR13014101	SAMN16685925	Plant sample from Oryza sativa	GMS063	Oryza sativa	MORINOKUMASAN				Japan	ILLUMINA	PAIRED	1385090400
SRR13014102	SAMN16685924	Plant sample from Oryza sativa	GMS062	Oryza sativa	HOSHINOYUME				Japan	ILLUMINA	PAIRED	3319505400
SRR13014106	SAMN16685921	Plant sample from Oryza sativa	GMS059	Oryza sativa	YUMETSUKUSHI				Japan	ILLUMINA	PAIRED	1290498900
SRR13014113	SAMN16685914	Plant sample from Oryza sativa	GMS052	Oryza sativa	OSETO				Japan	ILLUMINA	PAIRED	1721147100
SRR13014118	SAMN16685910	Plant sample from Oryza sativa	GMS048	Oryza sativa	SANEI				Japan	ILLUMINA	PAIRED	1778783200
SRR13014126	SAMN16685867	Plant sample from Oryza sativa	GMS005	Oryza sativa	AKAGE_1				Japan	ILLUMINA	PAIRED	1295819700
SRR13014133	SAMN16685896	Plant sample from Oryza sativa	GMS034	Oryza sativa	SHIROCHINKO				Japan	ILLUMINA	PAIRED	1176036300
SRR13014140	SAMN16685890	Plant sample from Oryza sativa	GMS028	Oryza sativa	SAKIGAKE				Japan	ILLUMINA	PAIRED	1723205700
SRR13014145	SAMN16685885	Plant sample from Oryza sativa	GMS023	Oryza sativa	TOGO				Japan	ILLUMINA	PAIRED	1686790200
SRR13014150	SAMN16685881	Plant sample from Oryza sativa	GMS019	Oryza sativa	MIKAWANISHIKI				Japan	ILLUMINA	PAIRED	4313396700
SRR13014161	SAMN16685863	Plant sample from Oryza sativa	GMS001	Oryza sativa	SHIRATAMA				Japan	ILLUMINA	PAIRED	1634018100
SRR13124155	SAMN16807869	Plant sample from Oryza sativa	W88_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5022302500
SRR13124157	SAMN16807867	Plant sample from Oryza sativa	W86_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4511151250
SRR13124162	SAMN16807862	Plant sample from Oryza sativa	W81_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5501887750
SRR13124164	SAMN16807861	Plant sample from Oryza sativa	W80_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4682935500
SRR13124174	SAMN16807789	Plant sample from Oryza sativa	W8_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4114363000
SRR13124181	SAMN16807845	Plant sample from Oryza sativa	W64_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5488760250
SRR13124196	SAMN16807787	Plant sample from Oryza sativa	W6_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4362477750
SRR13124198	SAMN16807830	Plant sample from Oryza sativa	W49_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4567177500
SRR13124199	SAMN16807829	Plant sample from Oryza sativa	W48_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4232497250
SRR13124203	SAMN16807825	Plant sample from Oryza sativa	W44_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5865913750
SRR13124205	SAMN16807823	Plant sample from Oryza sativa	W42_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5409775000
SRR13124208	SAMN16807821	Plant sample from Oryza sativa	W40_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4776368000
SRR13124214	SAMN16807815	Plant sample from Oryza sativa	W34_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4478982340
SRR13124215	SAMN16807814	Plant sample from Oryza sativa	W33_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	3713104200
SRR13124225	SAMN16807805	Plant sample from Oryza sativa	W24_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4210147250
SRR13124252	SAMN16807983	Plant sample from Oryza sativa	W202_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5125304750
SRR13124254	SAMN16807802	Plant sample from Oryza sativa	W21_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4798162250
SRR13124257	SAMN16807980	Plant sample from Oryza sativa	W199_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5205441750
SRR13124260	SAMN16807977	Plant sample from Oryza sativa	W196_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5795905000
SRR13124263	SAMN16807974	Plant sample from Oryza sativa	W193_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4959684500
SRR13124267	SAMN16807971	Plant sample from Oryza sativa	W190_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	3904206300
SRR13124269	SAMN16807969	Plant sample from Oryza sativa	W188_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4362682750
SRR13124271	SAMN16807967	Plant sample from Oryza sativa	W186_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4820978500
SRR13124273	SAMN16807965	Plant sample from Oryza sativa	W184_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4404902000
SRR13124276	SAMN16807962	Plant sample from Oryza sativa	W181_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4077267250
SRR13124282	SAMN16807957	Plant sample from Oryza sativa	W176_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	3968149250
SRR13124286	SAMN16807953	Plant sample from Oryza sativa	W172_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4513218750
SRR13124288	SAMN16807799	Plant sample from Oryza sativa	W18_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5000897000
SRR13124294	SAMN16807946	Plant sample from Oryza sativa	W165_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5277676750
SRR13124298	SAMN16807942	Plant sample from Oryza sativa	W161_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5014010250
SRR13124307	SAMN16807934	Plant sample from Oryza sativa	W153_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	3207258000
SRR13124308	SAMN16807933	Plant sample from Oryza sativa	W152_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4168714500
SRR13124313	SAMN16807929	Plant sample from Oryza sativa	W148_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4467608000
SRR13124316	SAMN16807926	Plant sample from Oryza sativa	W145_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4787748500
SRR13124320	SAMN16807922	Plant sample from Oryza sativa	W141_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	3420289000
SRR13124322	SAMN16807921	Plant sample from Oryza sativa	W140_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5077724250
SRR13124332	SAMN16807795	Plant sample from Oryza sativa	W14_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4013455250
SRR13124335	SAMN16807909	Plant sample from Oryza sativa	W128_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4985270500
SRR13124339	SAMN16807905	Plant sample from Oryza sativa	W124_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4497532750
SRR13124341	SAMN16807903	Plant sample from Oryza sativa	W122_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4594863000
SRR13124347	SAMN16807898	Plant sample from Oryza sativa	W117_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4320862000
SRR13124351	SAMN16807894	Plant sample from Oryza sativa	W113_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4152333500
SRR13124352	SAMN16807893	Plant sample from Oryza sativa	W112_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4256885250
SRR13124356	SAMN16807890	Plant sample from Oryza sativa	W109_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4448023000
SRR13124358	SAMN16807888	Plant sample from Oryza sativa	W107_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4598646750
SRR13124360	SAMN16807886	Plant sample from Oryza sativa	W105_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4941185250
SRR13124363	SAMN16807883	Plant sample from Oryza sativa	W102_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	5197446000
SRR13124364	SAMN16807882	Plant sample from Oryza sativa	W101_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4050940500
SRR13124365	SAMN16807792	Plant sample from Oryza sativa	W11_Re_seq	Oryza sativa	Allotetraploid derived from Nipponbare and 93-11				China	ILLUMINA	PAIRED	4687706250
SRR13124652	SAMN16872294	BR3	A467	Oryza sativa					China	ILLUMINA	PAIRED	13930043700
SRR13124660	SAMN16872287	2RBB721	A460	Oryza sativa					Philippines	ILLUMINA	PAIRED	13638189600
SRR13124671	SAMN16872277	IRBB23	A449	Oryza sativa					Philippines	ILLUMINA	PAIRED	13010456700
SRR13124676	SAMN16872272	Tetep	A443	Oryza sativa					Viet Nam	ILLUMINA	PAIRED	13564011600
SRR13124679	SAMN16872269	Nangeng	A440	Oryza sativa					China	ILLUMINA	PAIRED	9472757400
SRR13124683	SAMN16872266	Iran2	A436	Oryza sativa					Iran	ILLUMINA	PAIRED	16049820000
SRR13124687	SAMN16872262	India1	A430	Oryza sativa					India	ILLUMINA	PAIRED	13937670600
SRR13124693	SAMN16872257	IRBB3	A445	Oryza sativa					Philippines	ILLUMINA	PAIRED	20414110200
SRR13124700	SAMN16872250	TeQing	A476	Oryza sativa					China	ILLUMINA	PAIRED	14428217100
SRR13124702	SAMN16872248	Mengieig	A169	Oryza sativa					Philippines	ILLUMINA	PAIRED	5631228900
SRR13124703	SAMN16871933	Zhankenuo	A79	Oryza sativa					China	ILLUMINA	PAIRED	5198487600
SRR13124705	SAMN16872246	N_22	A147	Oryza sativa					India	ILLUMINA	PAIRED	8542964100
SRR13124717	SAMN16872235	BR_2070-15-6	A111	Oryza sativa					Bangladesh	ILLUMINA	PAIRED	5302142400
SRR13124724	SAMN16872228	Huachengnuodao	A121	Oryza sativa					South Korea	ILLUMINA	PAIRED	10450784400
SRR13124729	SAMN16872224	Libu	A126	Oryza sativa					Philippines	ILLUMINA	PAIRED	5139997500
SRR13124733	SAMN16872220	Khay_Do	A130	Oryza sativa					Laos	ILLUMINA	PAIRED	5386327800
SRR13124736	SAMN16871930	Yangkenuo	A84	Oryza sativa					China	ILLUMINA	PAIRED	4937230500
SRR13124737	SAMN16872217	Bena_Jhupi	A135	Oryza sativa					India	ILLUMINA	PAIRED	9048002100
SRR13124744	SAMN16872210	Kasinkan	A142	Oryza sativa					Philippines	ILLUMINA	PAIRED	5162919900
SRR13124752	SAMN16872203	ARC_7013	A157	Oryza sativa					India	ILLUMINA	PAIRED	6036123000
SRR13124757	SAMN16872198	BPI_76-2	A161	Oryza sativa					Philippines	ILLUMINA	PAIRED	7400302200
SRR13124776	SAMN16872182	Shuiyuan235	A181	Oryza sativa					Korea	ILLUMINA	PAIRED	5925645600
SRR13124777	SAMN16872181	Tebonnet1	A182	Oryza sativa					USA	ILLUMINA	PAIRED	6685792500
SRR13124793	SAMN16872167	C5794	A196	Oryza sativa					Thailand	ILLUMINA	PAIRED	10097756100
SRR13124799	SAMN16872161	GAJO	A200	Oryza sativa					Indonesia	ILLUMINA	PAIRED	15233214000
SRR13124800	SAMN16872160	GUNDUL	A201	Oryza sativa					Indonesia	ILLUMINA	PAIRED	6988333200
SRR13124801	SAMN16872159	DJAM_BUAN	A202	Oryza sativa					Indonesia	ILLUMINA	PAIRED	5868012000
SRR13124806	SAMN16872155	IRI_372	A206	Oryza sativa					Korea	ILLUMINA	PAIRED	13842317700
SRR13124814	SAMN16871923	TaizhongHR539	A90	Oryza sativa					China	ILLUMINA	PAIRED	6587866500
SRR13124827	SAMN16872136	JAVA_14	A231	Oryza sativa					Indonesia	ILLUMINA	PAIRED	7964262600
SRR13124831	SAMN16872132	UNBONG_9	A239	Oryza sativa					Korea	ILLUMINA	PAIRED	5049666000
SRR13124832	SAMN16872131	Leihuozhan	A23	Oryza sativa					China	ILLUMINA	PAIRED	9318992100
SRR13124841	SAMN16872123	Zhongbu72	A247	Oryza sativa					Japan	ILLUMINA	PAIRED	10562485800
SRR13124843	SAMN16872121	Kongyu116	A253	Oryza sativa					Japan	ILLUMINA	PAIRED	5263642800
SRR13124844	SAMN16872120	Tengban4	A254	Oryza sativa					Japan	ILLUMINA	PAIRED	5222296800
SRR13124848	SAMN16872117	DD_134	A259	Oryza sativa					India	ILLUMINA	PAIRED	6461364000
SRR13124853	SAMN16872112	AS_996-1K	A268	Oryza sativa					Viet Nam	ILLUMINA	PAIRED	4961252400
SRR13124861	SAMN16872105	PR_26679-PJ3-1	A274	Oryza sativa					Philippines	ILLUMINA	PAIRED	5274300900
SRR13124863	SAMN16872103	BM_9855	A276	Oryza sativa					Viet Nam	ILLUMINA	PAIRED	6728510700
SRR13124864	SAMN16872102	DASAN	A277	Oryza sativa					Korea	ILLUMINA	PAIRED	5201466900
SRR13124867	SAMN16872099	Taishannuo	A27	Oryza sativa					China	ILLUMINA	PAIRED	7477235400
SRR13124868	SAMN16872098	Kenteng	A280	Oryza sativa					Laos	ILLUMINA	PAIRED	6212830500
