run_accession	experiment_accession	sample_accession	study_accession	secondary_study_accession	instrument_platform	instrument_model	library_layout	library_strategy	library_source	read_count	base_count	center_name	first_public	country	sample_title	sample_alias	scientific_name	tax_id	fastq_ftp	fastq_bytes
ERR7060001	ERX6628947	SAMEA9996739	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	912922	136938300	Shanghai Normal University	2024-07-18		N1-10-45C	N1-10-45C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/001/ERR7060001/ERR7060001_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/001/ERR7060001/ERR7060001_2.fastq.gz	42601571;40431878
ERR7060004	ERX6628950	SAMEA9996742	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1093538	164030700	Shanghai Normal University	2024-07-18		N1-10-46B	N1-10-46B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060004/ERR7060004_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060004/ERR7060004_2.fastq.gz	51029316;48630208
ERR7060005	ERX6628951	SAMEA9996743	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1222006	183300900	Shanghai Normal University	2024-07-18		N1-10-46C	N1-10-46C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/005/ERR7060005/ERR7060005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/005/ERR7060005/ERR7060005_2.fastq.gz	56886883;54232733
ERR7060007	ERX6628953	SAMEA9996745	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1187520	178128000	Shanghai Normal University	2024-07-18		N1-10-46E	N1-10-46E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/007/ERR7060007/ERR7060007_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/007/ERR7060007/ERR7060007_2.fastq.gz	55214538;52336640
ERR7060011	ERX6628957	SAMEA9996749	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	507748	76162200	Shanghai Normal University	2024-07-18		N1-10-48B	N1-10-48B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/001/ERR7060011/ERR7060011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/001/ERR7060011/ERR7060011_2.fastq.gz	23718329;22370433
ERR7060014	ERX6628960	SAMEA9996752	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1174712	176206800	Shanghai Normal University	2024-07-18		N1-10-49D	N1-10-49D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060014/ERR7060014_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060014/ERR7060014_2.fastq.gz	54566710;51158862
ERR7060016	ERX6628962	SAMEA9996754	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	822250	123337500	Shanghai Normal University	2024-07-18		N1-10-4A	N1-10-4A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/006/ERR7060016/ERR7060016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/006/ERR7060016/ERR7060016_2.fastq.gz	38206681;36073558
ERR7060020	ERX6628966	SAMEA9996758	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	459228	68884200	Shanghai Normal University	2024-07-18		N1-10-4E	N1-10-4E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/000/ERR7060020/ERR7060020_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/000/ERR7060020/ERR7060020_2.fastq.gz	21254193;20232042
ERR7060029	ERX6628975	SAMEA9996767	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1066100	159915000	Shanghai Normal University	2024-07-18		N1-10-52B	N1-10-52B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060029/ERR7060029_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060029/ERR7060029_2.fastq.gz	49094658;46413152
ERR7060031	ERX6628977	SAMEA9996769	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1300496	195074400	Shanghai Normal University	2024-07-18		N1-10-52D	N1-10-52D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/001/ERR7060031/ERR7060031_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/001/ERR7060031/ERR7060031_2.fastq.gz	60367184;57138527
ERR7060033	ERX6628979	SAMEA9996771	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	626558	93983700	Shanghai Normal University	2024-07-18		N1-10-5A	N1-10-5A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060033/ERR7060033_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060033/ERR7060033_2.fastq.gz	29233206;27809522
ERR7060035	ERX6628981	SAMEA9996773	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	512252	76837800	Shanghai Normal University	2024-07-18		N1-10-5C	N1-10-5C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/005/ERR7060035/ERR7060035_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/005/ERR7060035/ERR7060035_2.fastq.gz	23861771;22704316
ERR7060038	ERX6628984	SAMEA9996776	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	332410	49861500	Shanghai Normal University	2024-07-18		N1-10-6A	N1-10-6A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/008/ERR7060038/ERR7060038_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/008/ERR7060038/ERR7060038_2.fastq.gz	15397241;14587026
ERR7060042	ERX6628988	SAMEA9996780	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	478010	71701500	Shanghai Normal University	2024-07-18		N1-10-7C	N1-10-7C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060042/ERR7060042_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060042/ERR7060042_2.fastq.gz	22254506;21232574
ERR7060048	ERX6628994	SAMEA9996786	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	645570	96835500	Shanghai Normal University	2024-07-18		N1-10-8D	N1-10-8D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/008/ERR7060048/ERR7060048_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/008/ERR7060048/ERR7060048_2.fastq.gz	30154394;28742730
ERR7060050	ERX6628996	SAMEA9996788	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	628290	94243500	Shanghai Normal University	2024-07-18		N1-10-9B	N1-10-9B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/000/ERR7060050/ERR7060050_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/000/ERR7060050/ERR7060050_2.fastq.gz	29036006;27430460
ERR7060052	ERX6628998	SAMEA9996790	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	680970	102145500	Shanghai Normal University	2024-07-18		N1-10-9E	N1-10-9E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060052/ERR7060052_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060052/ERR7060052_2.fastq.gz	31602995;29873776
ERR7060063	ERX6629009	SAMEA9996801	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1575238	236285700	Shanghai Normal University	2024-07-18		N1-11-12A	N1-11-12A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060063/ERR7060063_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060063/ERR7060063_2.fastq.gz	73164049;69281038
ERR7060064	ERX6629010	SAMEA9996802	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1703816	255572400	Shanghai Normal University	2024-07-18		N1-11-12C	N1-11-12C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060064/ERR7060064_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060064/ERR7060064_2.fastq.gz	80208870;75751996
ERR7060072	ERX6629018	SAMEA9996810	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	2416460	362469000	Shanghai Normal University	2024-07-18		N1-11-14E	N1-11-14E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060072/ERR7060072_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060072/ERR7060072_2.fastq.gz	113881770;107119417
ERR7060077	ERX6629023	SAMEA9996815	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	3024020	453603000	Shanghai Normal University	2024-07-18		N1-11-16A	N1-11-16A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/007/ERR7060077/ERR7060077_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/007/ERR7060077/ERR7060077_2.fastq.gz	143716614;135776583
ERR7060085	ERX6629031	SAMEA9996823	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	2849664	427449600	Shanghai Normal University	2024-07-18		N1-11-18B	N1-11-18B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/005/ERR7060085/ERR7060085_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/005/ERR7060085/ERR7060085_2.fastq.gz	132729916;126542646
ERR7060086	ERX6629032	SAMEA9996824	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	2737994	410699100	Shanghai Normal University	2024-07-18		N1-11-18C	N1-11-18C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/006/ERR7060086/ERR7060086_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/006/ERR7060086/ERR7060086_2.fastq.gz	129447567;122348472
ERR7060090	ERX6629036	SAMEA9996828	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	2487728	373159200	Shanghai Normal University	2024-07-18		N1-11-19D	N1-11-19D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/000/ERR7060090/ERR7060090_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/000/ERR7060090/ERR7060090_2.fastq.gz	117094986;110692246
ERR7060094	ERX6629040	SAMEA9996832	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1175668	176350200	Shanghai Normal University	2024-07-18		N1-1-11C	N1-1-11C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060094/ERR7060094_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060094/ERR7060094_2.fastq.gz	56122692;53974311
ERR7060099	ERX6629045	SAMEA9996837	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1593920	239088000	Shanghai Normal University	2024-07-18		N1-11-20A	N1-11-20A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060099/ERR7060099_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060099/ERR7060099_2.fastq.gz	74559856;69970893
ERR7060102	ERX6629048	SAMEA9996840	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	2725556	408833400	Shanghai Normal University	2024-07-18		N1-11-20D	N1-11-20D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060102/ERR7060102_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060102/ERR7060102_2.fastq.gz	127844445;121287706
ERR7060105	ERX6629051	SAMEA9996843	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	607678	91151700	Shanghai Normal University	2024-07-18		N1-11-21B	N1-11-21B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/005/ERR7060105/ERR7060105_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/005/ERR7060105/ERR7060105_2.fastq.gz	27769769;25880750
ERR7060110	ERX6629056	SAMEA9996848	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	2205336	330800400	Shanghai Normal University	2024-07-18		N1-11-22D	N1-11-22D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/000/ERR7060110/ERR7060110_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/000/ERR7060110/ERR7060110_2.fastq.gz	103905608;99376432
ERR7060112	ERX6629058	SAMEA9996850	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	522294	78344100	Shanghai Normal University	2024-07-18		N1-11-23A	N1-11-23A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060112/ERR7060112_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060112/ERR7060112_2.fastq.gz	25285324;22389641
ERR7060114	ERX6629060	SAMEA9996852	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	403950	60592500	Shanghai Normal University	2024-07-18		N1-11-23C	N1-11-23C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060114/ERR7060114_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060114/ERR7060114_2.fastq.gz	19058696;17032198
ERR7060123	ERX6629069	SAMEA9996861	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	489130	73369500	Shanghai Normal University	2024-07-18		N1-11-26A	N1-11-26A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060123/ERR7060123_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060123/ERR7060123_2.fastq.gz	22500394;21150217
ERR7060133	ERX6629079	SAMEA9996871	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	467104	70065600	Shanghai Normal University	2024-07-18		N1-11-28D	N1-11-28D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060133/ERR7060133_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060133/ERR7060133_2.fastq.gz	23168170;20141206
ERR7060139	ERX6629085	SAMEA9996877	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1144560	171684000	Shanghai Normal University	2024-07-18		N1-1-12A	N1-1-12A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060139/ERR7060139_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060139/ERR7060139_2.fastq.gz	54442133;53283228
ERR7060143	ERX6629089	SAMEA9996881	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1179182	176877300	Shanghai Normal University	2024-07-18		N1-1-12D	N1-1-12D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060143/ERR7060143_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060143/ERR7060143_2.fastq.gz	55171080;52521768
ERR7060145	ERX6629091	SAMEA9996883	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	998444	149766600	Shanghai Normal University	2024-07-18		N1-1-12E	N1-1-12E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/005/ERR7060145/ERR7060145_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/005/ERR7060145/ERR7060145_2.fastq.gz	46972078;45281981
ERR7060149	ERX6629095	SAMEA9996887	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	539368	80905200	Shanghai Normal University	2024-07-18		N1-11-30C	N1-11-30C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060149/ERR7060149_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060149/ERR7060149_2.fastq.gz	24621540;23478935
ERR7060166	ERX6629112	SAMEA9996904	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	538866	80829900	Shanghai Normal University	2024-07-18		N1-11-34B	N1-11-34B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/006/ERR7060166/ERR7060166_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/006/ERR7060166/ERR7060166_2.fastq.gz	24883287;23359494
ERR7060170	ERX6629116	SAMEA9996908	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	769148	115372200	Shanghai Normal University	2024-07-18		N1-11-35A	N1-11-35A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/000/ERR7060170/ERR7060170_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/000/ERR7060170/ERR7060170_2.fastq.gz	35073929;33635328
ERR7060177	ERX6629123	SAMEA9996915	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	612120	91818000	Shanghai Normal University	2024-07-18		N1-11-37B	N1-11-37B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/007/ERR7060177/ERR7060177_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/007/ERR7060177/ERR7060177_2.fastq.gz	28179112;26898333
ERR7060179	ERX6629125	SAMEA9996917	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	598638	89795700	Shanghai Normal University	2024-07-18		N1-11-37D	N1-11-37D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060179/ERR7060179_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060179/ERR7060179_2.fastq.gz	27315752;25868495
ERR7060183	ERX6629129	SAMEA9996921	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	324160	48624000	Shanghai Normal University	2024-07-18		N1-11-38D	N1-11-38D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060183/ERR7060183_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060183/ERR7060183_2.fastq.gz	15424035;14115920
ERR7060184	ERX6629130	SAMEA9996922	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	397974	59696100	Shanghai Normal University	2024-07-18		N1-11-38E	N1-11-38E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060184/ERR7060184_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060184/ERR7060184_2.fastq.gz	18372626;17772291
ERR7060189	ERX6629135	SAMEA9996927	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1289918	193487700	Shanghai Normal University	2024-07-18		N1-11-3A	N1-11-3A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060189/ERR7060189_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060189/ERR7060189_2.fastq.gz	60033527;57372554
ERR7060201	ERX6629147	SAMEA9996939	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	528224	79233600	Shanghai Normal University	2024-07-18		N1-11-40E	N1-11-40E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/001/ERR7060201/ERR7060201_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/001/ERR7060201/ERR7060201_2.fastq.gz	24131383;23141603
ERR7060203	ERX6629149	SAMEA9996941	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	367282	55092300	Shanghai Normal University	2024-07-18		N1-11-41B	N1-11-41B	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060203/ERR7060203_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060203/ERR7060203_2.fastq.gz	16580602;16157306
ERR7060205	ERX6629151	SAMEA9996943	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	443222	66483300	Shanghai Normal University	2024-07-18		N1-11-41E	N1-11-41E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/005/ERR7060205/ERR7060205_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/005/ERR7060205/ERR7060205_2.fastq.gz	20152656;18985405
ERR7060212	ERX6629158	SAMEA9996950	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	954488	143173200	Shanghai Normal University	2024-07-18		N1-11-43D	N1-11-43D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060212/ERR7060212_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060212/ERR7060212_2.fastq.gz	44356034;41620256
ERR7060219	ERX6629165	SAMEA9996957	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	560724	84108600	Shanghai Normal University	2024-07-18		N1-11-45E	N1-11-45E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060219/ERR7060219_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060219/ERR7060219_2.fastq.gz	25845275;25039841
ERR7060221	ERX6629167	SAMEA9996959	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	920992	138148800	Shanghai Normal University	2024-07-18		N1-11-46D	N1-11-46D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/001/ERR7060221/ERR7060221_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/001/ERR7060221/ERR7060221_2.fastq.gz	42567381;40294866
ERR7060222	ERX6629168	SAMEA9996960	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	900454	135068100	Shanghai Normal University	2024-07-18		N1-11-46E	N1-11-46E	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060222/ERR7060222_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060222/ERR7060222_2.fastq.gz	41620123;39557725
ERR7060223	ERX6629169	SAMEA9996961	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	863040	129456000	Shanghai Normal University	2024-07-18		N1-11-47A	N1-11-47A	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060223/ERR7060223_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060223/ERR7060223_2.fastq.gz	39906121;37586703
ERR7060234	ERX6629180	SAMEA9996972	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	748506	112275900	Shanghai Normal University	2024-07-18		N1-11-49C	N1-11-49C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060234/ERR7060234_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/004/ERR7060234/ERR7060234_2.fastq.gz	34393928;32745588
ERR7060239	ERX6629185	SAMEA9996977	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	2247684	337152600	Shanghai Normal University	2024-07-18		N1-11-4C	N1-11-4C	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060239/ERR7060239_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/009/ERR7060239/ERR7060239_2.fastq.gz	106531235;100830219
ERR7060240	ERX6629186	SAMEA9996978	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1138508	170776200	Shanghai Normal University	2024-07-18		N1-1-14D	N1-1-14D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/000/ERR7060240/ERR7060240_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/000/ERR7060240/ERR7060240_2.fastq.gz	54034663;51204552
ERR7060252	ERX6629198	SAMEA9996990	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1897526	284628900	Shanghai Normal University	2024-07-18		N1-1-15D	N1-1-15D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060252/ERR7060252_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/002/ERR7060252/ERR7060252_2.fastq.gz	90266935;87051417
ERR7060253	ERX6629199	SAMEA9996991	PRJEB45851	ERP130014	ILLUMINA	HiSeq X Ten	PAIRED	WGS	GENOMIC	1081722	162258300	Shanghai Normal University	2024-07-18		N1-11-5D	N1-11-5D	Oryza sativa	4530	ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060253/ERR7060253_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR706/003/ERR7060253/ERR7060253_2.fastq.gz	51393340;48045149
