canonical_name	alias	relation	evidence	n_runs	norm_key
PN34	PN34	canonical	mechanical_normalization	1	pn34
PN35	PN35	canonical	mechanical_normalization	1	pn35
PN36	PN36	canonical	mechanical_normalization	1	pn36
PN37	PN37	canonical	mechanical_normalization	1	pn37
PN38	PN38	canonical	mechanical_normalization	1	pn38
PN4	PN4	canonical	mechanical_normalization	1	pn4
PN5	PN5	canonical	mechanical_normalization	1	pn5
PN6	PN6	canonical	mechanical_normalization	1	pn6
PN7	PN7	canonical	mechanical_normalization	1	pn7
PN8	PN8	canonical	mechanical_normalization	1	pn8
PN9	PN9	canonical	mechanical_normalization	1	pn9
PR 106	PR 106	canonical	mechanical_normalization	1	pr106
PR 325	PR 325	canonical	mechanical_normalization	1	pr325
PR 403	PR 403	canonical	mechanical_normalization	1	pr403
PR121	PR121	canonical	mechanical_normalization	1	pr121
PRATAO	PRATAO	canonical	mechanical_normalization	1	pratao
PSB RC28	PSB RC28	canonical	mechanical_normalization	1	psbrc28
PSBRC_1	PSBRC_1	canonical	mechanical_normalization	1	psbrc1
PTT	PTT	canonical	mechanical_normalization	1	ptt
Pa Boup	Pa Boup	canonical	mechanical_normalization	1	paboup
Pa-Tou-Hung	Pa-Tou-Hung	canonical	mechanical_normalization	1	patouhung
Padi Pohon Batu	Padi Pohon Batu	canonical	mechanical_normalization	1	padipohonbatu
Padi Tarab Arab	Padi Tarab Arab	canonical	mechanical_normalization	1	paditarabarab
Padi-Arang	Padi-Arang	canonical	mechanical_normalization	1	padiarang
Pakkali	Pakkali	canonical	mechanical_normalization	1	pakkali
Paldado	Paldado	canonical	mechanical_normalization	1	paldado
Palgoeng	Palgoeng	canonical	mechanical_normalization	1	palgoeng
Palgong	Palgong	canonical	mechanical_normalization	1	palgong
Pan Geng 37	Pan Geng 37	canonical	mechanical_normalization	1	pangeng37
Pan Ju	Pan Ju	canonical	mechanical_normalization	1	panju
Parao	Parao	canonical	mechanical_normalization	1	parao
Parsan	Parsan	canonical	mechanical_normalization	1	parsan
Patbyeo	Patbyeo	canonical	mechanical_normalization	1	patbyeo
Pct 4/Av/3/0>Ir136-3-B	Pct 4/Av/3/0>Ir136-3-B	canonical	mechanical_normalization	1	pct4av30ir1363b
Peiai64	Peiai64	canonical	mechanical_normalization	1	peiai64
Peidi	Peidi	canonical	mechanical_normalization	1	peidi
Pergonil 15	Pergonil 15	canonical	mechanical_normalization	1	pergonil15
Periavelai-Red-Rice	Periavelai-Red-Rice	canonical	mechanical_normalization	1	periavelairedrice
Perurutong-Nb-A	Perurutong-Nb-A	canonical	mechanical_normalization	1	perurutongnba
PhougakT	PhougakT	canonical	mechanical_normalization	1	phougakt
Pibyeo	Pibyeo	canonical	mechanical_normalization	1	pibyeo
Pihyeon1	Pihyeon1	canonical	mechanical_normalization	1	pihyeon1
Pihyeon2	Pihyeon2	canonical	mechanical_normalization	1	pihyeon2
Pinghui141	Pinghui141	canonical	mechanical_normalization	1	pinghui141
Pinghui2hao	Pinghui2hao	canonical	mechanical_normalization	1	pinghui2hao
Pionero2010FL	Pionero2010FL	canonical	mechanical_normalization	1	pionero2010fl
Pitai	Pitai	canonical	mechanical_normalization	1	pitai
Pochoenjangmangmebyeo	Pochoenjangmangmebyeo	canonical	mechanical_normalization	1	pochoenjangmangmebyeo
PRATAO	Pratao	spelling_variant	mechanical_normalization	1	pratao
Pulut-Arang	Pulut-Arang	canonical	mechanical_normalization	1	pulutarang
Pulut-Hitam-Siam	Pulut-Hitam-Siam	canonical	mechanical_normalization	1	puluthitamsiam
Pulut-Hitam1	Pulut-Hitam1	canonical	mechanical_normalization	1	puluthitam1
Pulut-Hitam3	Pulut-Hitam3	canonical	mechanical_normalization	1	puluthitam3
Pulut_Hitam	Pulut_Hitam	canonical	mechanical_normalization	1	puluthitam
Pungmi	Pungmi	canonical	mechanical_normalization	1	pungmi
Pungwujo	Pungwujo	canonical	mechanical_normalization	1	pungwujo
Purahaitairin	Purahaitairin	canonical	mechanical_normalization	1	purahaitairin
Pusa Basmati 1121	Pusa Basmati 1121	canonical	mechanical_normalization	1	pusabasmati1121
Pyeongang1	Pyeongang1	canonical	mechanical_normalization	1	pyeongang1
Pyeongang10	Pyeongang10	canonical	mechanical_normalization	1	pyeongang10
Pyeongang11	Pyeongang11	canonical	mechanical_normalization	1	pyeongang11
Pyeongang12	Pyeongang12	canonical	mechanical_normalization	1	pyeongang12
Pyeongang13	Pyeongang13	canonical	mechanical_normalization	1	pyeongang13
Pyeongang14	Pyeongang14	canonical	mechanical_normalization	1	pyeongang14
Pyeongang15	Pyeongang15	canonical	mechanical_normalization	1	pyeongang15
Pyeongang2	Pyeongang2	canonical	mechanical_normalization	1	pyeongang2
Pyeongang3	Pyeongang3	canonical	mechanical_normalization	1	pyeongang3
Pyeongang4	Pyeongang4	canonical	mechanical_normalization	1	pyeongang4
Pyeongang5	Pyeongang5	canonical	mechanical_normalization	1	pyeongang5
Pyeongang6	Pyeongang6	canonical	mechanical_normalization	1	pyeongang6
Pyeongang7	Pyeongang7	canonical	mechanical_normalization	1	pyeongang7
Pyeongang8	Pyeongang8	canonical	mechanical_normalization	1	pyeongang8
Pyeongang9	Pyeongang9	canonical	mechanical_normalization	1	pyeongang9
Pyeongbuk 4	Pyeongbuk 4	canonical	mechanical_normalization	1	pyeongbuk4
Pyeongbuk 7	Pyeongbuk 7	canonical	mechanical_normalization	1	pyeongbuk7
Pyeongbuk 8	Pyeongbuk 8	canonical	mechanical_normalization	1	pyeongbuk8
Pyeongyang	Pyeongyang	canonical	mechanical_normalization	1	pyeongyang
Pyodo	Pyodo	canonical	mechanical_normalization	1	pyodo
Q1A	Q1A	canonical	mechanical_normalization	1	q1a
Q2A	Q2A	canonical	mechanical_normalization	1	q2a
Q3A	Q3A	canonical	mechanical_normalization	1	q3a
Q431	Q431	canonical	mechanical_normalization	1	q431
Q4A	Q4A	canonical	mechanical_normalization	1	q4a
Q6A	Q6A	canonical	mechanical_normalization	1	q6a
QAMUYAN	QAMUYAN	canonical	mechanical_normalization	1	qamuyan
QINGSIZHAN 1	QINGSIZHAN 1	canonical	mechanical_normalization	1	qingsizhan1
QIPARAT 2	QIPARAT 2	canonical	mechanical_normalization	1	qiparat2
Qhui108	Qhui108	canonical	mechanical_normalization	1	qhui108
Qhui28	Qhui28	canonical	mechanical_normalization	1	qhui28
Qi Japonica10	Qi Japonica10	canonical	mechanical_normalization	1	qijaponica10
Qian Hei Nuo 47	Qian Hei Nuo 47	canonical	mechanical_normalization	1	qianheinuo47
Qian Hong 9479	Qian Hong 9479	canonical	mechanical_normalization	1	qianhong9479
Qian R44-620	Qian R44-620	canonical	mechanical_normalization	1	qianr44620
Qian Shan Xue Hua Nuo	Qian Shan Xue Hua Nuo	canonical	mechanical_normalization	1	qianshanxuehuanuo
Qian209A	Qian209A	canonical	mechanical_normalization	1	qian209a
Qianhui104	Qianhui104	canonical	mechanical_normalization	1	qianhui104
Qianhui1385	Qianhui1385	canonical	mechanical_normalization	1	qianhui1385
Qianhui1388	Qianhui1388	canonical	mechanical_normalization	1	qianhui1388
Qianhui381	Qianhui381	canonical	mechanical_normalization	1	qianhui381
Qianhui489	Qianhui489	canonical	mechanical_normalization	1	qianhui489
Qianhui785	Qianhui785	canonical	mechanical_normalization	1	qianhui785
Qianjingxiangnuo66	Qianjingxiangnuo66	canonical	mechanical_normalization	1	qianjingxiangnuo66
Qianlima	Qianlima	canonical	mechanical_normalization	1	qianlima
Qiannuo1314	Qiannuo1314	canonical	mechanical_normalization	1	qiannuo1314
Qiannuo1A	Qiannuo1A	canonical	mechanical_normalization	1	qiannuo1a
Qiguizao25	Qiguizao25	canonical	mechanical_normalization	1	qiguizao25
Qiguizhan	Qiguizhan	canonical	mechanical_normalization	1	qiguizhan
Qilisimiao	Qilisimiao	canonical	mechanical_normalization	1	qilisimiao
Qimiaoxiang_2hao	Qimiaoxiang_2hao	canonical	mechanical_normalization	1	qimiaoxiang2hao
Qin Feng Ai	Qin Feng Ai	canonical	mechanical_normalization	1	qinfengai
Qing Lin 898	Qing Lin 898	canonical	mechanical_normalization	1	qinglin898
Qing Xiang Dao 17	Qing Xiang Dao 17	canonical	mechanical_normalization	1	qingxiangdao17
Qing Xiang Ruan Geng	Qing Xiang Ruan Geng	canonical	mechanical_normalization	1	qingxiangruangeng
QingA	QingA	canonical	mechanical_normalization	1	qinga
QingLiuAi	QingLiuAi	canonical	mechanical_normalization	1	qingliuai
Qing_7	Qing_7	canonical	mechanical_normalization	1	qing7
Qingfengai	Qingfengai	canonical	mechanical_normalization	1	qingfengai
Qingjiao 301	Qingjiao 301	canonical	mechanical_normalization	1	qingjiao301
Qingkong	Qingkong	canonical	mechanical_normalization	1	qingkong
Qingkouzinuo	Qingkouzinuo	canonical	mechanical_normalization	1	qingkouzinuo
QingLiuAi	Qingliuai	spelling_variant	mechanical_normalization	1	qingliuai
QingmazaoA	QingmazaoA	canonical	mechanical_normalization	1	qingmazaoa
Qingnongai	Qingnongai	canonical	mechanical_normalization	1	qingnongai
Qingsan61	Qingsan61	canonical	mechanical_normalization	1	qingsan61
Qingsiai16A	Qingsiai16A	canonical	mechanical_normalization	1	qingsiai16a
Qingsiai16B	Qingsiai16B	canonical	mechanical_normalization	1	qingsiai16b
Qingxiaojinzao	Qingxiaojinzao	canonical	mechanical_normalization	1	qingxiaojinzao
Qishanzhan	Qishanzhan	canonical	mechanical_normalization	1	qishanzhan
Qisiyinzhan	Qisiyinzhan	canonical	mechanical_normalization	1	qisiyinzhan
Qitougu	Qitougu	canonical	mechanical_normalization	1	qitougu
Qiutianxiaoding	Qiutianxiaoding	canonical	mechanical_normalization	1	qiutianxiaoding
Qiyunuo_10hao	Qiyunuo_10hao	canonical	mechanical_normalization	1	qiyunuo10hao
Quan5A	Quan5A	canonical	mechanical_normalization	1	quan5a
Quan9311A	Quan9311A	canonical	mechanical_normalization	1	quan9311a
QuanfengA	QuanfengA	canonical	mechanical_normalization	1	quanfenga
Quanhui039	Quanhui039	canonical	mechanical_normalization	1	quanhui039
Quanhui131	Quanhui131	canonical	mechanical_normalization	1	quanhui131
Quannuo669	Quannuo669	canonical	mechanical_normalization	1	quannuo669
Quanxiang19	Quanxiang19	canonical	mechanical_normalization	1	quanxiang19
Quanzhen10hao	Quanzhen10hao	canonical	mechanical_normalization	1	quanzhen10hao
Quinimpol	Quinimpol	canonical	mechanical_normalization	1	quinimpol
Qutube-n	Qutube-n	canonical	mechanical_normalization	1	qutuben
Qxiang1A	Qxiang1A	canonical	mechanical_normalization	1	qxiang1a
R 67	R 67	canonical	mechanical_normalization	1	r67
R 75	R 75	canonical	mechanical_normalization	1	r75
R-1	R-1	canonical	mechanical_normalization	1	r1
R-2	R-2	canonical	mechanical_normalization	1	r2
R-3	R-3	canonical	mechanical_normalization	1	r3
R-4	R-4	canonical	mechanical_normalization	1	r4
R-6	R-6	canonical	mechanical_normalization	1	r6
R-7	R-7	canonical	mechanical_normalization	1	r7
R-Zh	R-Zh	canonical	mechanical_normalization	1	rzh
R01	R01	canonical	mechanical_normalization	1	r01
R02	R02	canonical	mechanical_normalization	1	r02
R0293	R0293	canonical	mechanical_normalization	1	r0293
R03	R03	canonical	mechanical_normalization	1	r03
R04	R04	canonical	mechanical_normalization	1	r04
R05	R05	canonical	mechanical_normalization	1	r05
R05-1	R05-1	canonical	mechanical_normalization	1	r051
R06	R06	canonical	mechanical_normalization	1	r06
R092	R092	canonical	mechanical_normalization	1	r092
R10	R10	canonical	mechanical_normalization	1	r10
R1005	R1005	canonical	mechanical_normalization	1	r1005
R1008	R1008	canonical	mechanical_normalization	1	r1008
R1028	R1028	canonical	mechanical_normalization	1	r1028
R107	R107	canonical	mechanical_normalization	1	r107
R1078	R1078	canonical	mechanical_normalization	1	r1078
R1086	R1086	canonical	mechanical_normalization	1	r1086
R1106	R1106	canonical	mechanical_normalization	1	r1106
R1128	R1128	canonical	mechanical_normalization	1	r1128
R1141	R1141	canonical	mechanical_normalization	1	r1141
R1148	R1148	canonical	mechanical_normalization	1	r1148
R115	R115	canonical	mechanical_normalization	1	r115
R1152	R1152	canonical	mechanical_normalization	1	r1152
R117	R117	canonical	mechanical_normalization	1	r117
R1202	R1202	canonical	mechanical_normalization	1	r1202
R1222	R1222	canonical	mechanical_normalization	1	r1222
R128	R128	canonical	mechanical_normalization	1	r128
R1288	R1288	canonical	mechanical_normalization	1	r1288
R13	R13	canonical	mechanical_normalization	1	r13
R1318	R1318	canonical	mechanical_normalization	1	r1318
R143	R143	canonical	mechanical_normalization	1	r143
R1468	R1468	canonical	mechanical_normalization	1	r1468
R150	R150	canonical	mechanical_normalization	1	r150
R1511	R1511	canonical	mechanical_normalization	1	r1511
R1574	R1574	canonical	mechanical_normalization	1	r1574
R158	R158	canonical	mechanical_normalization	1	r158
R1586	R1586	canonical	mechanical_normalization	1	r1586
R162	R162	canonical	mechanical_normalization	1	r162
R163	R163	canonical	mechanical_normalization	1	r163
R171	R171	canonical	mechanical_normalization	1	r171
R1813	R1813	canonical	mechanical_normalization	1	r1813
R1826	R1826	canonical	mechanical_normalization	1	r1826
R183	R183	canonical	mechanical_normalization	1	r183
R187	R187	canonical	mechanical_normalization	1	r187
R191	R191	canonical	mechanical_normalization	1	r191
R1964	R1964	canonical	mechanical_normalization	1	r1964
R198	R198	canonical	mechanical_normalization	1	r198
R2010	R2010	canonical	mechanical_normalization	1	r2010
R205	R205	canonical	mechanical_normalization	1	r205
R207	R207	canonical	mechanical_normalization	1	r207
R210	R210	canonical	mechanical_normalization	1	r210
R2122	R2122	canonical	mechanical_normalization	1	r2122
R228	R228	canonical	mechanical_normalization	1	r228
R2329	R2329	canonical	mechanical_normalization	1	r2329
R238	R238	canonical	mechanical_normalization	1	r238
R2618	R2618	canonical	mechanical_normalization	1	r2618
R273	R273	canonical	mechanical_normalization	1	r273
R28	R28	canonical	mechanical_normalization	1	r28
R287	R287	canonical	mechanical_normalization	1	r287
R29	R29	canonical	mechanical_normalization	1	r29
R293	R293	canonical	mechanical_normalization	1	r293
R298	R298	canonical	mechanical_normalization	1	r298
R306	R306	canonical	mechanical_normalization	1	r306
R319	R319	canonical	mechanical_normalization	1	r319
R320	R320	canonical	mechanical_normalization	1	r320
R3248	R3248	canonical	mechanical_normalization	1	r3248
R325	R325	canonical	mechanical_normalization	1	r325
R3301	R3301	canonical	mechanical_normalization	1	r3301
R344	R344	canonical	mechanical_normalization	1	r344
R361	R361	canonical	mechanical_normalization	1	r361
R362	R362	canonical	mechanical_normalization	1	r362
R363	R363	canonical	mechanical_normalization	1	r363
R366	R366	canonical	mechanical_normalization	1	r366
R3700	R3700	canonical	mechanical_normalization	1	r3700
R402	R402	canonical	mechanical_normalization	1	r402
R456	R456	canonical	mechanical_normalization	1	r456
R458	R458	canonical	mechanical_normalization	1	r458
R476	R476	canonical	mechanical_normalization	1	r476
R501	R501	canonical	mechanical_normalization	1	r501
R507	R507	canonical	mechanical_normalization	1	r507
R508	R508	canonical	mechanical_normalization	1	r508
R5128	R5128	canonical	mechanical_normalization	1	r5128
R518	R518	canonical	mechanical_normalization	1	r518
R5240	R5240	canonical	mechanical_normalization	1	r5240
R5431	R5431	canonical	mechanical_normalization	1	r5431
R573	R573	canonical	mechanical_normalization	1	r573
R583	R583	canonical	mechanical_normalization	1	r583
R-6	R6	spelling_variant	mechanical_normalization	1	r6
R60	R60	canonical	mechanical_normalization	1	r60
R608	R608	canonical	mechanical_normalization	1	r608
R6135	R6135	canonical	mechanical_normalization	1	r6135
R618	R618	canonical	mechanical_normalization	1	r618
R644	R644	canonical	mechanical_normalization	1	r644
R65	R65	canonical	mechanical_normalization	1	r65
R6547	R6547	canonical	mechanical_normalization	1	r6547
R66	R66	canonical	mechanical_normalization	1	r66
R682	R682	canonical	mechanical_normalization	1	r682
R687	R687	canonical	mechanical_normalization	1	r687
R7-2	R7-2	canonical	mechanical_normalization	1	r72
R706	R706	canonical	mechanical_normalization	1	r706
R713	R713	canonical	mechanical_normalization	1	r713
R727	R727	canonical	mechanical_normalization	1	r727
R752	R752	canonical	mechanical_normalization	1	r752
R776	R776	canonical	mechanical_normalization	1	r776
R78	R78	canonical	mechanical_normalization	1	r78
R8006	R8006	canonical	mechanical_normalization	1	r8006
R8007	R8007	canonical	mechanical_normalization	1	r8007
R8117	R8117	canonical	mechanical_normalization	1	r8117
R8387	R8387	canonical	mechanical_normalization	1	r8387
R865	R865	canonical	mechanical_normalization	1	r865
R88-1	R88-1	canonical	mechanical_normalization	1	r881
R88-2	R88-2	canonical	mechanical_normalization	1	r882
R898	R898	canonical	mechanical_normalization	1	r898
R90	R90	canonical	mechanical_normalization	1	r90
R901	R901	canonical	mechanical_normalization	1	r901
R9194	R9194	canonical	mechanical_normalization	1	r9194
R93-11	R93-11	canonical	mechanical_normalization	1	r9311
R947	R947	canonical	mechanical_normalization	1	r947
R9516	R9516	canonical	mechanical_normalization	1	r9516
R9519	R9519	canonical	mechanical_normalization	1	r9519
R963	R963	canonical	mechanical_normalization	1	r963
R980	R980	canonical	mechanical_normalization	1	r980
R987	R987	canonical	mechanical_normalization	1	r987
R991	R991	canonical	mechanical_normalization	1	r991
R9918	R9918	canonical	mechanical_normalization	1	r9918
R996	R996	canonical	mechanical_normalization	1	r996
RAJ MUNDO::IRGC 87010-1	RAJ MUNDO::IRGC 87010-1	canonical	mechanical_normalization	1	rajmundoirgc870101
RAYADA::IRGC 117283-4	RAYADA::IRGC 117283-4	canonical	mechanical_normalization	1	rayadairgc1172834
RB_Bulk	RB_Bulk	canonical	mechanical_normalization	1	rbbulk
RC-251	RC-251	canonical	mechanical_normalization	1	rc251
RD 218	RD 218	canonical	mechanical_normalization	1	rd218
REIMEI	REIMEI	canonical	mechanical_normalization	1	reimei
RH78-1	RH78-1	canonical	mechanical_normalization	1	rh781
RH78-3	RH78-3	canonical	mechanical_normalization	1	rh783
RIKUTO NORIN 21	RIKUTO NORIN 21	canonical	mechanical_normalization	1	rikutonorin21
RIKUU 20-1	RIKUU 20-1	canonical	mechanical_normalization	1	rikuu201
RNR-15048	RNR-15048	canonical	mechanical_normalization	1	rnr15048
RODJOLELE	RODJOLELE	canonical	mechanical_normalization	1	rodjolele
ROR22	ROR22	canonical	mechanical_normalization	1	ror22
RP2151-173-1-8	RP2151-173-1-8	canonical	mechanical_normalization	1	rp215117318
RT61	RT61	canonical	mechanical_normalization	1	rt61
Ragarasu	Ragarasu	canonical	mechanical_normalization	1	ragarasu
Ragasu	Ragasu	canonical	mechanical_normalization	1	ragasu
Rathuwee	Rathuwee	canonical	mechanical_normalization	1	rathuwee
Rato Basmati	Rato Basmati	canonical	mechanical_normalization	1	ratobasmati
Rebo	Rebo	canonical	mechanical_normalization	1	rebo
Red	Red	canonical	mechanical_normalization	1	red
Red Khosha Cerma	Red Khosha Cerma	canonical	mechanical_normalization	1	redkhoshacerma
Red glutinous 1	Red glutinous 1	canonical	mechanical_normalization	1	redglutinous1
Red rice 1	Red rice 1	canonical	mechanical_normalization	1	redrice1
Red42	Red42	canonical	mechanical_normalization	1	red42
Ribenqianlisui	Ribenqianlisui	canonical	mechanical_normalization	1	ribenqianlisui
Ribenzhan	Ribenzhan	canonical	mechanical_normalization	1	ribenzhan
Ribenzhong	Ribenzhong	canonical	mechanical_normalization	1	ribenzhong
Romeno	Romeno	canonical	mechanical_normalization	1	romeno
Ronaldo	Ronaldo	canonical	mechanical_normalization	1	ronaldo
Rong18A	Rong18A	canonical	mechanical_normalization	1	rong18a
RongfengA	RongfengA	canonical	mechanical_normalization	1	rongfenga
Ronghui906	Ronghui906	canonical	mechanical_normalization	1	ronghui906
Rosemont	Rosemont	canonical	mechanical_normalization	1	rosemont
Rouge rice	Rouge rice	canonical	mechanical_normalization	1	rougerice
RuanhuaA	RuanhuaA	canonical	mechanical_normalization	1	ruanhuaa
Ruanyuzhongke	Ruanyuzhongke	canonical	mechanical_normalization	1	ruanyuzhongke
